,11516,7931,20856,18276,6896,21177,25708,7276,26920,11452,17351,11750,25970,4785,8483,634,10317,1405,16052,7543,3518,7799,10705,13228,7853,1527,23778,23403,9096,22968,24824,19327,26021,16669,14646,10629,24163,16065,6782,8922,923,21974,13621,14071,16908,7736,15652,19960,16843,26762,4832,2679,14128,10147,21922,15747,6661,25364,19864,51,20404,10955,23124,6621,1360,3621,6147,21865,22287,13410,26630,18735,17787,20575,23766,467,1446,1924,19972,8565,19383,11186,2638,21421,473,4911,10498,26158,17859,25707,11677,19091,19241,18176,6927,17190,26413,6706,5356,2442,6224,1255,14809,19202,18236,22504,24357,23020,14377,12066,64,7178,14287,26964,24080,9217,3464,21939,16016,926,12880,20367,11180,10747,15099,24167,16870,19175,18639,11733,11654,15020,3129,14553,22332,22194,12936,20297,19023,6251,25082,15932,20487,16860,2268,9600,4430,18114,16429,10554,11104,4369,2140,8619,15541,12973,9016,26310,23246,2587,21767,19045,10600,5203,442,18342,3736,16989,9309,6265,11866,15233,12557,17774,13373,1234,8976,20584,5484,18249,3124,7378,5049,11727,1797,2845,23856,19582,9678,12301,24141,1895,10060,21760,10135,11634,24276,6119,12304,726,22100,16624,22217,6511,6241,111,21376,16192,26103,8387,20207,5388,9584,14551,6326,8675,4812,7771,2886,21883,14111,17743,6853,23252,1957,11865,23115,1467,18219,13735,22306,22559,9579,11227,4494,1761,23620,10877,10894,13837,23019,22080,932,9140,2518,15976,18271,22043,3384,5217,5109,13119,7481,4277,25374,3686,9477,13243,7196,10517,16533,26851,14257,11700,2069,11336,13029,22705,1295,2193,14422,14638,25748,26273,19292,17185,21513,24028,11199,24995,19192,16255,10972,14575,19105,17857,15677,8884,13390,14083,12352,20597,1056,2509,21573,21245,15660,26594,10360,22720,2230,14357,23890,14997,6703,6192,23897,19467,21892,23584,17847,24734,59,12623,23698,10227,790,25491,22222,4440,3972,22069,17465,24979,11889,11569,12009,13100,22081,521,18411,1714,13773,19248,22261,5885,26300,2020,15950,1062,15597,13703,26999,5744,26573,16386,9276,24624,11086,21519,25231,24386,3232,5128,10633,11828,16289,16931,751,23877,16117,18438,20392,10492,23393,10566,23524,23655,13096,11699,19941,4497,15593,26912,18256,3468,7935,5585,11835,21900,14389,250,10683,13041,16857,3963,14753,2171,6227,3028,25068,26674,19769,2980,19887,5036,11619,8948,18662,11946,12010,6357,9643,13389,3021,3490,22336,25426,26584,10272,23734,17476,18180,18099,20044,17460,23166,2144,16601,13378,8781,18295,16696,22030,16413,18950,4344,1533,12515,3905,8752,25188,11209,24333,2531,22076,5716,11430,7820,12876,10341,5561,20521,8461,25915,10514,3044,16541,15762,24986,12114,24845,9388,23840,16932,19800,21364,5555,18203,19906,25193,5568,25281,970,21933,20994,19830,13960,25559,3517,13913,2396,3139,5071,26982,14856,5320,19224,4787,7179,13764,1969,10591,19452,25418,21551,18089,21835,17161,6042,8774,7433,14322,7218,10913,23868,154,1401,5240,6838
11516,0.0,35.0,18.0,18.0,19.0,23.0,32.0,18.0,35.0,30.0,31.0,18.0,32.0,32.0,23.0,23.0,22.0,30.0,22.0,15.0,20.0,32.0,23.0,28.0,36.0,19.0,26.0,21.0,20.0,28.0,36.0,36.0,24.0,24.0,19.0,21.0,20.0,25.0,19.0,23.0,22.0,25.0,21.0,20.0,31.0,20.0,26.0,29.0,20.0,20.0,38.0,24.0,20.0,19.0,22.0,25.0,24.0,34.0,32.0,21.0,32.0,20.0,25.0,26.0,30.0,27.0,27.0,31.0,33.0,31.0,30.0,30.0,33.0,24.0,26.0,29.0,27.0,30.0,32.0,27.0,27.0,27.0,26.0,30.0,32.0,35.0,23.0,27.0,34.0,32.0,17.0,36.0,30.0,17.0,31.0,30.0,38.0,28.0,20.0,19.0,32.0,21.0,22.0,24.0,21.0,19.0,34.0,19.0,25.0,20.0,27.0,29.0,22.0,32.0,36.0,29.0,28.0,31.0,6.0,31.0,31.0,32.0,27.0,20.0,30.0,29.0,31.0,26.0,31.0,24.0,13.0,19.0,26.0,19.0,39.0,30.0,19.0,29.0,16.0,29.0,25.0,34.0,28.0,31.0,25.0,23.0,34.0,25.0,30.0,12.0,22.0,34.0,23.0,24.0,20.0,31.0,8.0,30.0,24.0,31.0,25.0,25.0,18.0,22.0,20.0,25.0,17.0,27.0,27.0,29.0,24.0,30.0,20.0,27.0,34.0,24.0,17.0,32.0,30.0,30.0,26.0,36.0,23.0,21.0,27.0,29.0,18.0,23.0,24.0,20.0,28.0,27.0,22.0,25.0,19.0,16.0,18.0,27.0,20.0,28.0,28.0,26.0,33.0,19.0,29.0,24.0,18.0,30.0,18.0,36.0,29.0,34.0,31.0,16.0,35.0,22.0,33.0,29.0,31.0,22.0,17.0,21.0,32.0,27.0,27.0,24.0,19.0,27.0,33.0,20.0,31.0,20.0,26.0,27.0,27.0,24.0,27.0,26.0,23.0,26.0,18.0,36.0,34.0,24.0,19.0,16.0,30.0,16.0,31.0,31.0,26.0,23.0,32.0,28.0,31.0,29.0,29.0,16.0,21.0,14.0,23.0,33.0,19.0,21.0,26.0,18.0,20.0,28.0,24.0,31.0,16.0,22.0,29.0,32.0,36.0,30.0,22.0,25.0,27.0,29.0,36.0,21.0,26.0,19.0,28.0,34.0,24.0,32.0,31.0,16.0,26.0,32.0,7.0,19.0,29.0,24.0,24.0,32.0,27.0,28.0,28.0,23.0,32.0,23.0,19.0,35.0,32.0,33.0,34.0,32.0,34.0,30.0,21.0,17.0,29.0,24.0,28.0,30.0,24.0,31.0,32.0,31.0,30.0,33.0,24.0,19.0,13.0,23.0,36.0,20.0,36.0,24.0,23.0,30.0,30.0,28.0,30.0,20.0,28.0,16.0,31.0,14.0,31.0,22.0,33.0,30.0,14.0,31.0,30.0,19.0,31.0,36.0,31.0,29.0,24.0,24.0,27.0,31.0,25.0,32.0,22.0,36.0,35.0,26.0,33.0,21.0,21.0,21.0,19.0,21.0,29.0,30.0,34.0,38.0,18.0,28.0,32.0,28.0,21.0,31.0,25.0,26.0,14.0,20.0,29.0,20.0,24.0,24.0,32.0,20.0,29.0,25.0,26.0,27.0,32.0,11.0,16.0,29.0,20.0,21.0,13.0,33.0,14.0,31.0,20.0,27.0,24.0,34.0,35.0,24.0,26.0,18.0,33.0,36.0,21.0,30.0,23.0,23.0,23.0,31.0,29.0,30.0,16.0,25.0,33.0,33.0,32.0,22.0,16.0,32.0,29.0,31.0,27.0,39.0,20.0,19.0,13.0,30.0,35.0,19.0,25.0,23.0,21.0,33.0,32.0,11.0,20.0,20.0,16.0,32.0,14.0,34.0,32.0,30.0,34.0,27.0,30.0,14.0,24.0,32.0,34.0,23.0,31.0,28.0,34.0,25.0,32.0,23.0,24.0,20.0,29.0,19.0,26.0,29.0,22.0,13.0,34.0,33.0,32.0,29.0,20.0,27.0,26.0,36.0,34.0,20.0,36.0,28.0,26.0,15.0,23.0,39.0,16.0,33.0,29.0,32.0,21.0,30.0,28.0,31.0
7931,35.0,0.0,30.0,33.0,29.0,28.0,29.0,39.0,20.0,30.0,17.0,24.0,23.0,22.0,30.0,20.0,23.0,18.0,37.0,21.0,29.0,21.0,27.0,27.0,14.0,30.0,29.0,26.0,28.0,27.0,39.0,34.0,25.0,30.0,25.0,23.0,33.0,28.0,29.0,18.0,14.0,29.0,24.0,17.0,28.0,21.0,34.0,19.0,33.0,34.0,28.0,32.0,24.0,25.0,20.0,34.0,27.0,26.0,27.0,15.0,22.0,25.0,29.0,24.0,24.0,23.0,23.0,30.0,31.0,18.0,20.0,29.0,25.0,20.0,28.0,19.0,20.0,23.0,22.0,22.0,30.0,26.0,24.0,18.0,17.0,12.0,28.0,22.0,30.0,29.0,28.0,21.0,34.0,30.0,18.0,18.0,17.0,26.0,29.0,29.0,28.0,22.0,22.0,33.0,30.0,35.0,32.0,30.0,31.0,23.0,21.0,31.0,27.0,34.0,28.0,27.0,32.0,23.0,39.0,11.0,24.0,23.0,27.0,30.0,33.0,31.0,28.0,29.0,33.0,25.0,29.0,34.0,23.0,27.0,37.0,33.0,23.0,21.0,36.0,19.0,17.0,25.0,23.0,34.0,30.0,27.0,9.0,27.0,21.0,32.0,32.0,26.0,27.0,30.0,34.0,25.0,34.0,13.0,29.0,24.0,30.0,34.0,27.0,26.0,21.0,27.0,31.0,33.0,22.0,26.0,29.0,29.0,31.0,30.0,28.0,23.0,30.0,27.0,32.0,27.0,29.0,34.0,26.0,27.0,28.0,27.0,31.0,18.0,27.0,24.0,31.0,22.0,22.0,30.0,20.0,26.0,39.0,28.0,29.0,20.0,31.0,33.0,32.0,23.0,26.0,12.0,35.0,34.0,24.0,22.0,20.0,21.0,29.0,22.0,25.0,23.0,22.0,12.0,23.0,26.0,20.0,30.0,25.0,33.0,28.0,30.0,25.0,21.0,30.0,25.0,27.0,35.0,29.0,27.0,29.0,30.0,23.0,31.0,26.0,31.0,35.0,28.0,15.0,26.0,30.0,36.0,21.0,36.0,29.0,25.0,23.0,32.0,34.0,28.0,23.0,25.0,27.0,32.0,36.0,31.0,32.0,22.0,31.0,27.0,23.0,35.0,29.0,27.0,19.0,25.0,20.0,23.0,32.0,23.0,34.0,24.0,28.0,34.0,32.0,32.0,34.0,32.0,30.0,21.0,31.0,26.0,32.0,27.0,18.0,26.0,30.0,23.0,29.0,29.0,22.0,30.0,31.0,28.0,28.0,27.0,21.0,28.0,17.0,30.0,29.0,26.0,24.0,31.0,27.0,28.0,25.0,33.0,27.0,26.0,26.0,25.0,15.0,14.0,33.0,24.0,29.0,27.0,24.0,36.0,23.0,23.0,29.0,27.0,28.0,24.0,15.0,29.0,28.0,34.0,34.0,21.0,19.0,30.0,25.0,20.0,29.0,29.0,37.0,32.0,24.0,27.0,34.0,33.0,23.0,35.0,11.0,27.0,30.0,21.0,22.0,30.0,30.0,15.0,17.0,30.0,32.0,16.0,20.0,31.0,22.0,23.0,34.0,24.0,29.0,32.0,19.0,28.0,26.0,29.0,33.0,27.0,5.0,21.0,28.0,24.0,23.0,16.0,29.0,30.0,32.0,28.0,27.0,20.0,23.0,30.0,15.0,31.0,21.0,30.0,16.0,32.0,32.0,25.0,33.0,26.0,24.0,24.0,29.0,23.0,30.0,24.0,39.0,8.0,31.0,31.0,28.0,29.0,25.0,27.0,28.0,24.0,26.0,32.0,31.0,30.0,25.0,23.0,36.0,28.0,26.0,25.0,29.0,28.0,28.0,23.0,31.0,18.0,26.0,32.0,23.0,33.0,29.0,12.0,19.0,35.0,25.0,21.0,28.0,25.0,24.0,32.0,35.0,34.0,36.0,33.0,29.0,31.0,23.0,26.0,25.0,16.0,35.0,25.0,27.0,15.0,16.0,21.0,18.0,15.0,16.0,30.0,16.0,27.0,37.0,30.0,22.0,29.0,29.0,14.0,34.0,31.0,27.0,36.0,22.0,36.0,35.0,26.0,17.0,34.0,15.0,23.0,21.0,28.0,24.0,28.0,30.0,20.0,32.0,31.0,22.0,29.0,21.0,18.0,27.0,30.0
20856,18.0,30.0,0.0,21.0,17.0,26.0,34.0,15.0,31.0,31.0,23.0,24.0,34.0,27.0,26.0,21.0,27.0,29.0,36.0,21.0,29.0,27.0,32.0,32.0,24.0,30.0,28.0,20.0,10.0,32.0,33.0,33.0,31.0,36.0,31.0,24.0,27.0,27.0,11.0,18.0,20.0,29.0,24.0,23.0,33.0,21.0,39.0,30.0,15.0,22.0,33.0,32.0,24.0,30.0,20.0,28.0,26.0,38.0,33.0,27.0,28.0,25.0,24.0,18.0,35.0,23.0,34.0,35.0,30.0,29.0,26.0,27.0,24.0,12.0,28.0,30.0,28.0,29.0,33.0,21.0,30.0,32.0,24.0,23.0,33.0,30.0,29.0,33.0,18.0,34.0,32.0,27.0,28.0,24.0,23.0,35.0,33.0,26.0,11.0,19.0,34.0,21.0,28.0,27.0,24.0,30.0,24.0,30.0,35.0,23.0,21.0,30.0,26.0,34.0,27.0,31.0,32.0,29.0,22.0,29.0,35.0,34.0,32.0,24.0,27.0,36.0,39.0,33.0,22.0,35.0,29.0,34.0,24.0,31.0,36.0,33.0,17.0,25.0,25.0,26.0,17.0,36.0,30.0,39.0,29.0,33.0,32.0,34.0,33.0,26.0,33.0,38.0,32.0,31.0,33.0,35.0,17.0,30.0,24.0,23.0,29.0,33.0,33.0,26.0,17.0,15.0,19.0,35.0,28.0,31.0,35.0,39.0,29.0,24.0,38.0,29.0,18.0,15.0,34.0,28.0,24.0,33.0,32.0,32.0,26.0,20.0,7.0,12.0,32.0,29.0,36.0,32.0,21.0,29.0,19.0,21.0,21.0,35.0,29.0,32.0,37.0,28.0,36.0,24.0,26.0,31.0,17.0,39.0,25.0,39.0,31.0,38.0,23.0,28.0,31.0,27.0,33.0,30.0,35.0,26.0,33.0,13.0,17.0,27.0,28.0,35.0,30.0,32.0,36.0,29.0,33.0,29.0,23.0,32.0,31.0,29.0,23.0,35.0,32.0,29.0,30.0,27.0,32.0,31.0,30.0,24.0,33.0,24.0,35.0,35.0,36.0,33.0,29.0,32.0,35.0,31.0,31.0,15.0,18.0,30.0,37.0,22.0,24.0,32.0,23.0,17.0,30.0,32.0,23.0,35.0,20.0,23.0,26.0,33.0,33.0,35.0,33.0,34.0,32.0,32.0,39.0,25.0,35.0,19.0,37.0,18.0,36.0,33.0,35.0,14.0,23.0,15.0,17.0,30.0,26.0,18.0,36.0,22.0,33.0,32.0,32.0,20.0,34.0,30.0,17.0,37.0,34.0,36.0,38.0,22.0,18.0,33.0,27.0,15.0,31.0,30.0,26.0,34.0,27.0,31.0,34.0,27.0,35.0,36.0,35.0,23.0,30.0,33.0,27.0,30.0,33.0,29.0,32.0,28.0,33.0,38.0,30.0,30.0,32.0,14.0,27.0,23.0,33.0,27.0,28.0,39.0,16.0,28.0,23.0,30.0,35.0,39.0,35.0,27.0,27.0,29.0,30.0,33.0,24.0,34.0,37.0,33.0,37.0,32.0,38.0,23.0,29.0,28.0,11.0,32.0,26.0,34.0,30.0,34.0,16.0,32.0,27.0,26.0,26.0,29.0,35.0,22.0,23.0,29.0,24.0,22.0,26.0,32.0,34.0,30.0,26.0,31.0,27.0,31.0,33.0,21.0,33.0,26.0,21.0,28.0,30.0,22.0,23.0,35.0,30.0,31.0,21.0,32.0,25.0,30.0,28.0,23.0,36.0,27.0,28.0,35.0,32.0,32.0,37.0,35.0,24.0,27.0,24.0,34.0,36.0,26.0,23.0,33.0,27.0,28.0,25.0,35.0,32.0,36.0,30.0,15.0,23.0,29.0,30.0,23.0,18.0,26.0,22.0,36.0,28.0,27.0,29.0,33.0,24.0,35.0,30.0,24.0,34.0,19.0,36.0,27.0,29.0,29.0,27.0,27.0,38.0,26.0,29.0,32.0,32.0,20.0,27.0,32.0,31.0,29.0,32.0,23.0,24.0,26.0,24.0,7.0,32.0,36.0,27.0,30.0,29.0,32.0,23.0,35.0,32.0,29.0,27.0,26.0,35.0,22.0,24.0,30.0,20.0,30.0,32.0,34.0,27.0,29.0,27.0,23.0
18276,18.0,33.0,21.0,0.0,24.0,29.0,36.0,12.0,33.0,32.0,36.0,30.0,36.0,30.0,21.0,33.0,36.0,36.0,33.0,18.0,30.0,24.0,33.0,33.0,33.0,30.0,24.0,27.0,18.0,33.0,24.0,24.0,27.0,29.0,28.0,36.0,14.0,36.0,18.0,27.0,27.0,30.0,36.0,36.0,36.0,18.0,31.0,27.0,24.0,12.0,36.0,29.0,36.0,28.0,27.0,30.0,29.0,33.0,30.0,30.0,30.0,26.0,36.0,36.0,36.0,36.0,31.0,36.0,27.0,36.0,33.0,30.0,21.0,33.0,24.0,33.0,29.0,36.0,30.0,36.0,21.0,33.0,36.0,36.0,36.0,39.0,36.0,25.0,27.0,36.0,29.0,24.0,24.0,5.0,36.0,36.0,36.0,33.0,24.0,20.0,36.0,27.0,36.0,18.0,9.0,30.0,27.0,30.0,36.0,36.0,36.0,29.0,27.0,30.0,24.0,33.0,33.0,36.0,18.0,36.0,36.0,30.0,33.0,30.0,30.0,23.0,36.0,20.0,36.0,36.0,25.0,30.0,36.0,33.0,33.0,30.0,24.0,21.0,15.0,33.0,18.0,39.0,30.0,36.0,24.0,33.0,39.0,18.0,36.0,27.0,33.0,39.0,28.0,33.0,30.0,36.0,18.0,33.0,30.0,30.0,24.0,24.0,33.0,27.0,20.0,12.0,21.0,36.0,36.0,27.0,36.0,36.0,30.0,15.0,39.0,30.0,21.0,30.0,39.0,18.0,36.0,36.0,33.0,33.0,27.0,33.0,21.0,15.0,29.0,36.0,22.0,33.0,36.0,24.0,33.0,33.0,6.0,36.0,36.0,33.0,33.0,36.0,33.0,30.0,33.0,33.0,24.0,36.0,21.0,30.0,27.0,39.0,30.0,30.0,33.0,26.0,42.0,21.0,36.0,27.0,33.0,15.0,36.0,33.0,29.0,36.0,30.0,33.0,21.0,30.0,36.0,30.0,36.0,33.0,36.0,24.0,36.0,36.0,33.0,30.0,30.0,30.0,39.0,28.0,30.0,21.0,12.0,21.0,36.0,36.0,36.0,33.0,36.0,27.0,30.0,33.0,33.0,21.0,21.0,30.0,33.0,30.0,30.0,33.0,36.0,18.0,30.0,33.0,24.0,36.0,27.0,36.0,33.0,24.0,24.0,36.0,33.0,24.0,33.0,27.0,30.0,27.0,36.0,33.0,27.0,27.0,29.0,36.0,36.0,21.0,36.0,30.0,18.0,30.0,39.0,30.0,29.0,24.0,36.0,33.0,33.0,33.0,36.0,36.0,24.0,39.0,36.0,27.0,39.0,30.0,27.0,24.0,30.0,27.0,33.0,33.0,27.0,33.0,24.0,32.0,36.0,36.0,36.0,27.0,36.0,36.0,30.0,33.0,30.0,30.0,24.0,30.0,27.0,24.0,24.0,39.0,33.0,30.0,29.0,27.0,30.0,24.0,33.0,33.0,36.0,36.0,12.0,30.0,30.0,30.0,30.0,30.0,36.0,39.0,39.0,30.0,27.0,36.0,30.0,36.0,33.0,24.0,33.0,39.0,39.0,36.0,30.0,25.0,18.0,33.0,23.0,39.0,33.0,36.0,6.0,33.0,30.0,33.0,27.0,36.0,36.0,30.0,24.0,30.0,33.0,24.0,33.0,29.0,36.0,30.0,33.0,23.0,18.0,36.0,30.0,21.0,33.0,29.0,20.0,29.0,30.0,36.0,19.0,36.0,30.0,36.0,18.0,33.0,27.0,27.0,30.0,24.0,21.0,18.0,24.0,36.0,29.0,28.0,33.0,36.0,27.0,12.0,21.0,30.0,39.0,29.0,36.0,33.0,27.0,36.0,33.0,30.0,33.0,27.0,30.0,24.0,24.0,36.0,27.0,24.0,33.0,39.0,30.0,27.0,36.0,27.0,30.0,30.0,15.0,30.0,30.0,27.0,36.0,33.0,39.0,30.0,36.0,30.0,12.0,30.0,33.0,39.0,24.0,33.0,39.0,33.0,24.0,33.0,33.0,30.0,39.0,24.0,36.0,39.0,24.0,21.0,33.0,27.0,30.0,29.0,24.0,33.0,30.0,26.0,33.0,30.0,18.0,27.0,32.0,24.0,21.0,39.0,21.0,33.0,39.0,36.0,25.0,36.0,33.0,30.0
6896,19.0,29.0,17.0,24.0,0.0,22.0,31.0,18.0,28.0,31.0,37.0,31.0,31.0,38.0,27.0,27.0,26.0,31.0,39.0,26.0,31.0,38.0,28.0,27.0,41.0,31.0,31.0,22.0,19.0,27.0,30.0,30.0,35.0,33.0,28.0,31.0,24.0,36.0,18.0,17.0,15.0,24.0,30.0,30.0,36.0,20.0,36.0,29.0,30.0,25.0,32.0,27.0,30.0,29.0,15.0,36.0,21.0,27.0,26.0,32.0,31.0,25.0,31.0,24.0,25.0,31.0,31.0,24.0,39.0,30.0,34.0,24.0,33.0,23.0,31.0,29.0,28.0,25.0,32.0,32.0,15.0,28.0,30.0,19.0,32.0,35.0,32.0,32.0,33.0,31.0,28.0,36.0,36.0,21.0,18.0,31.0,38.0,21.0,24.0,18.0,31.0,28.0,25.0,24.0,21.0,30.0,39.0,31.0,24.0,31.0,32.0,27.0,33.0,31.0,36.0,28.0,27.0,24.0,24.0,24.0,18.0,25.0,28.0,31.0,36.0,33.0,30.0,30.0,30.0,31.0,25.0,36.0,30.0,34.0,33.0,30.0,12.0,34.0,27.0,34.0,24.0,33.0,31.0,30.0,30.0,27.0,27.0,30.0,30.0,28.0,28.0,27.0,27.0,29.0,36.0,30.0,19.0,29.0,31.0,30.0,30.0,36.0,28.0,21.0,20.0,30.0,16.0,36.0,25.0,34.0,25.0,36.0,30.0,27.0,27.0,25.0,17.0,26.0,33.0,36.0,30.0,24.0,33.0,28.0,34.0,33.0,22.0,23.0,27.0,25.0,33.0,16.0,32.0,30.0,29.0,28.0,24.0,31.0,25.0,27.0,33.0,36.0,33.0,24.0,34.0,29.0,7.0,36.0,23.0,24.0,28.0,21.0,30.0,31.0,28.0,26.0,32.0,35.0,18.0,9.0,27.0,21.0,30.0,34.0,28.0,25.0,25.0,28.0,33.0,24.0,30.0,30.0,30.0,28.0,30.0,31.0,31.0,25.0,16.0,24.0,31.0,36.0,27.0,28.0,30.0,21.0,36.0,27.0,18.0,30.0,30.0,27.0,30.0,33.0,24.0,28.0,28.0,21.0,15.0,31.0,39.0,37.0,30.0,28.0,30.0,13.0,30.0,27.0,31.0,30.0,15.0,31.0,34.0,38.0,42.0,31.0,33.0,36.0,28.0,33.0,36.0,33.0,31.0,28.0,33.0,33.0,33.0,20.0,18.0,21.0,37.0,26.0,19.0,30.0,33.0,25.0,33.0,31.0,26.0,27.0,27.0,33.0,19.0,31.0,12.0,34.0,19.0,33.0,21.0,31.0,33.0,30.0,32.0,21.0,28.0,29.0,33.0,33.0,24.0,30.0,31.0,36.0,31.0,33.0,19.0,31.0,31.0,27.0,36.0,30.0,36.0,25.0,33.0,36.0,36.0,21.0,29.0,30.0,33.0,22.0,36.0,18.0,34.0,33.0,37.0,24.0,19.0,36.0,31.0,30.0,30.0,24.0,30.0,33.0,34.0,25.0,39.0,30.0,30.0,25.0,33.0,30.0,22.0,35.0,22.0,31.0,31.0,25.0,18.0,28.0,29.0,33.0,39.0,37.0,24.0,27.0,26.0,33.0,22.0,30.0,18.0,32.0,19.0,30.0,39.0,19.0,34.0,27.0,31.0,30.0,33.0,28.0,32.0,30.0,20.0,21.0,28.0,29.0,18.0,28.0,31.0,37.0,18.0,18.0,30.0,30.0,18.0,27.0,34.0,35.0,25.0,19.0,33.0,36.0,31.0,31.0,28.0,27.0,33.0,24.0,35.0,36.0,21.0,36.0,39.0,27.0,36.0,34.0,27.0,31.0,35.0,30.0,28.0,33.0,30.0,24.0,18.0,25.0,29.0,12.0,35.0,33.0,26.0,33.0,31.0,28.0,30.0,36.0,27.0,36.0,25.0,39.0,19.0,34.0,33.0,26.0,19.0,30.0,24.0,32.0,33.0,33.0,36.0,27.0,27.0,23.0,26.0,27.0,34.0,31.0,33.0,6.0,30.0,33.0,25.0,22.0,27.0,33.0,38.0,27.0,30.0,28.0,31.0,36.0,33.0,30.0,36.0,21.0,31.0,25.0,29.0,27.0,15.0,27.0,34.0,25.0,26.0,31.0,33.0,18.0
21177,23.0,28.0,26.0,29.0,22.0,0.0,29.0,23.0,27.0,22.0,29.0,23.0,25.0,26.0,30.0,19.0,17.0,22.0,27.0,25.0,25.0,31.0,20.0,25.0,28.0,18.0,25.0,24.0,29.0,25.0,28.0,28.0,23.0,24.0,16.0,28.0,21.0,28.0,18.0,26.0,25.0,16.0,23.0,24.0,33.0,29.0,23.0,21.0,33.0,25.0,30.0,19.0,28.0,16.0,25.0,28.0,8.0,26.0,24.0,21.0,24.0,18.0,22.0,17.0,22.0,24.0,19.0,23.0,27.0,24.0,28.0,17.0,21.0,16.0,20.0,21.0,19.0,22.0,24.0,24.0,30.0,19.0,28.0,16.0,19.0,28.0,29.0,24.0,30.0,24.0,6.0,29.0,28.0,24.0,17.0,23.0,25.0,14.0,34.0,22.0,24.0,20.0,29.0,27.0,30.0,19.0,24.0,18.0,16.0,22.0,24.0,18.0,22.0,24.0,28.0,14.0,20.0,28.0,29.0,23.0,23.0,24.0,19.0,23.0,33.0,19.0,29.0,17.0,27.0,17.0,10.0,24.0,28.0,18.0,31.0,21.0,28.0,16.0,26.0,28.0,28.0,31.0,24.0,28.0,24.0,22.0,27.0,23.0,33.0,15.0,21.0,31.0,15.0,28.0,24.0,18.0,25.0,28.0,22.0,23.0,19.0,24.0,22.0,25.0,23.0,33.0,26.0,33.0,29.0,23.0,22.0,23.0,12.0,14.0,21.0,15.0,26.0,18.0,26.0,33.0,23.0,27.0,27.0,19.0,14.0,26.0,32.0,26.0,19.0,22.0,20.0,20.0,24.0,19.0,22.0,18.0,29.0,31.0,22.0,20.0,27.0,28.0,18.0,14.0,27.0,24.0,21.0,28.0,28.0,28.0,21.0,31.0,23.0,21.0,27.0,13.0,30.0,24.0,23.0,25.0,23.0,24.0,18.0,25.0,12.0,22.0,19.0,19.0,30.0,18.0,28.0,24.0,28.0,19.0,22.0,18.0,24.0,16.0,19.0,16.0,23.0,28.0,26.0,16.0,24.0,30.0,25.0,26.0,23.0,16.0,30.0,27.0,22.0,15.0,22.0,21.0,14.0,25.0,24.0,12.0,22.0,31.0,16.0,19.0,28.0,27.0,24.0,20.0,19.0,18.0,25.0,29.0,32.0,21.0,30.0,22.0,17.0,29.0,24.0,26.0,28.0,26.0,23.0,22.0,27.0,18.0,12.0,24.0,24.0,25.0,28.0,11.0,23.0,24.0,21.0,16.0,19.0,23.0,24.0,20.0,21.0,19.0,25.0,17.0,16.0,27.0,17.0,25.0,26.0,24.0,25.0,21.0,25.0,25.0,26.0,21.0,23.0,27.0,27.0,23.0,24.0,33.0,22.0,30.0,27.0,27.0,23.0,22.0,28.0,19.0,29.0,15.0,17.0,33.0,24.0,26.0,27.0,19.0,26.0,24.0,21.0,22.0,32.0,26.0,25.0,28.0,25.0,28.0,22.0,24.0,24.0,28.0,23.0,31.0,21.0,27.0,32.0,29.0,24.0,17.0,20.0,33.0,27.0,27.0,20.0,23.0,20.0,14.0,28.0,24.0,21.0,19.0,26.0,30.0,33.0,25.0,25.0,26.0,20.0,23.0,28.0,25.0,22.0,19.0,24.0,23.0,22.0,15.0,24.0,24.0,31.0,14.0,25.0,23.0,24.0,27.0,26.0,26.0,15.0,19.0,19.0,23.0,17.0,28.0,19.0,24.0,33.0,26.0,27.0,23.0,17.0,27.0,25.0,33.0,20.0,22.0,13.0,15.0,27.0,28.0,23.0,25.0,30.0,25.0,26.0,20.0,29.0,16.0,17.0,24.0,27.0,28.0,24.0,26.0,20.0,33.0,28.0,23.0,27.0,28.0,27.0,26.0,14.0,25.0,25.0,15.0,19.0,24.0,26.0,28.0,17.0,31.0,29.0,27.0,31.0,24.0,16.0,20.0,27.0,24.0,21.0,31.0,25.0,21.0,21.0,14.0,25.0,20.0,28.0,13.0,21.0,28.0,28.0,27.0,29.0,32.0,26.0,25.0,26.0,18.0,19.0,24.0,24.0,28.0,31.0,20.0,33.0,21.0,16.0,25.0,16.0,20.0,25.0,24.0,21.0,29.0,12.0,22.0,26.0,22.0
